source_id,destination_id,frequency,source_city,source_state,source_country,source_lat,source_long,dest_city,dest_state,dest_country,dest_lat,dest_long
e82bb9cc-cb8e-11eb-9615-121df0c29c1e,08593eaa-cb8f-11eb-9615-121df0c29c1e,1,Hyderabad,NA,IN,17.3616,78.4746,Andhra Pradesh,NA,ID,NA,NA
f6d25b34-cb90-11eb-9615-121df0c29c1e,087576bd-cb90-11eb-9615-121df0c29c1e,1,Milan,NA,IT,45.4613,9.17236,San Bovio,NA,IT,45.464,9.31308
ac308eed-cb8e-11eb-9615-121df0c29c1e,08947d19-cb90-11eb-9615-121df0c29c1e,1,VettweiÎ²,NA,DE,NA,NA,VettweiÃŸ,NA,DE,NA,NA
ea90b5c9-cb8f-11eb-9615-121df0c29c1e,08aceda3-cb8f-11eb-9615-121df0c29c1e,1,Caluire,NA,FR,45.7986,4.85747,Clauire,NA,FR,NA,NA
f28af3bf-cb90-11eb-9615-121df0c29c1e,09e6d1bc-cb8f-11eb-9615-121df0c29c1e,1,Oxon,NA,GB,38.8036,-76.9897,Yarton,NA,GB,NA,NA
3de81d4a-cb8e-11eb-9615-121df0c29c1e,0c78859d-cb91-11eb-9615-121df0c29c1e,1,Shatin,NA,HK,NA,NA,Man On san,NA,CN,22.3167,114.181
64d75885-09bc-11ec-893a-12de62d610b1,0c78b5a5-cb8f-11eb-9615-121df0c29c1e,1,Norristown,PA,US,40.1231,-75.3403,Edenheim,PA,US,NA,NA
3e76fe6e-cb8e-11eb-9615-121df0c29c1e,0c840b96-cb8f-11eb-9615-121df0c29c1e,1,Shepherdstown,WV,US,NA,NA,Shepardstown,WV,US,NA,NA
d463872d-cb90-11eb-9615-121df0c29c1e,0d89b666-cb91-11eb-9615-121df0c29c1e,1,Monaco,NA,MC,43.7384,7.42425,Boulevard d'Italie,NA,MC,NA,NA
733ea05e-cb8e-11eb-9615-121df0c29c1e,0dccec07-cb8f-11eb-9615-121df0c29c1e,1,Onzonilla,NA,ES,42.521,-5.56927,Salamanco,NA,ES,NA,NA
fb639974-cb90-11eb-9615-121df0c29c1e,0e0fc84b-cb90-11eb-9615-121df0c29c1e,1,Virum,NA,DK,55.794,12.4695,Kaplevej,NA,DK,NA,NA
fbce41d9-cb8f-11eb-9615-121df0c29c1e,0e44fcb1-cb90-11eb-9615-121df0c29c1e,1,Binningen,NA,CH,47.5366,7.57008,Binninden,NA,CH,NA,NA
ec16f9be-cb90-11eb-9615-121df0c29c1e,0e682a40-cb90-11eb-9615-121df0c29c1e,1,San Diego,CA,US,32.8247,-117.152,Killman,NJ,US,NA,NA
d58aada7-cb90-11eb-9615-121df0c29c1e,0e7c70c3-cb8f-11eb-9615-121df0c29c1e,1,Walnut Creek,CA,US,37.8944,-122.018,Walnut Creeks,CA,US,37.1561,-121.844
b450947f-cb8f-11eb-9615-121df0c29c1e,0f33d8b6-cb8f-11eb-9615-121df0c29c1e,1,Boulder,CO,US,40.0222,-105.265,Supericer,CO,US,NA,NA
f8c04006-09bb-11ec-893a-12de62d610b1,0f4ef5e1-cb8f-11eb-9615-121df0c29c1e,1,Essex,NA,GB,51.7967,0.57934,Chelmsform,NA,GB,NA,NA
ea828d30-cb8e-11eb-9615-121df0c29c1e,10b389e0-cb91-11eb-9615-121df0c29c1e,1,Honolulu,HI,US,21.3046,-157.856,Hon.,HI,US,NA,NA
40fda670-cb8e-11eb-9615-121df0c29c1e,110868b4-cb8f-11eb-9615-121df0c29c1e,1,Greenbank,WA,US,48.0986,-122.572,Greenback,WA,US,NA,NA
fe883eaa-cb8e-11eb-9615-121df0c29c1e,11210c7f-cb8f-11eb-9615-121df0c29c1e,1,Wuppertal,NA,DE,51.242,7.16579,WÃ¼ppertal,NA,DE,NA,NA
ffadb684-cb8e-11eb-9615-121df0c29c1e,12944a11-cb90-11eb-9615-121df0c29c1e,1,Illkirch,NA,FR,48.5223,7.73186,Srasbourg,NA,FR,NA,NA
3c9d0d4d-cb8e-11eb-9615-121df0c29c1e,147b2ae2-cb8f-11eb-9615-121df0c29c1e,1,Herts,NA,GB,NA,NA,Wedwyn Herts,NA,GB,NA,NA
44e738f6-cb8e-11eb-9615-121df0c29c1e,14835d54-cb8f-11eb-9615-121df0c29c1e,1,Stromberg,NA,DE,49.9464,7.7802,Dorrebach,NA,DE,49.9397,7.68233
50d016c0-cb8e-11eb-9615-121df0c29c1e,14922528-cb8f-11eb-9615-121df0c29c1e,1,H.o slashed.rsholm,NA,DK,NA,NA,Hoersholm,NA,DK,NA,NA
d995d898-09bb-11ec-893a-12de62d610b1,14a480b3-cb8f-11eb-9615-121df0c29c1e,1,Kapellen,NA,BE,51.3328,4.43123,Kapellan,NA,BE,NA,NA
a00ce314-cb8f-11eb-9615-121df0c29c1e,1584f63e-cb91-11eb-9615-121df0c29c1e,1,Baslow,NA,GB,53.247,-1.62016,Baslo,NA,GB,NA,NA
7a1045eb-cb8e-11eb-9615-121df0c29c1e,1663cb0e-cb8f-11eb-9615-121df0c29c1e,1,New Bedford,MA,US,41.6258,-70.9294,Bijie,NA,CN,27.3053,105.278
57302df0-cb8e-11eb-9615-121df0c29c1e,16a3c4ee-cb8f-11eb-9615-121df0c29c1e,1,KÃ¸benhavn K,NA,DK,NA,NA,Residence Not Provided,NA,DK,NA,NA
fff243a6-cb8e-11eb-9615-121df0c29c1e,172bcd64-cb91-11eb-9615-121df0c29c1e,1,Kyungki-do,NA,KR,35.039,128.274,Jeonrabuk,NA,KR,NA,NA
3cfa92fa-cb8e-11eb-9615-121df0c29c1e,173e8a8a-cb91-11eb-9615-121df0c29c1e,1,Laytonsville,MD,US,39.2098,-77.1388,Laytsonville,MD,US,NA,NA
3c861e7c-cb8e-11eb-9615-121df0c29c1e,176e561a-cb8f-11eb-9615-121df0c29c1e,1,Oak Park,CA,US,32.7372,-117.071,Park Oaks,CA,US,34.433,-119.296
3e33d889-cb8e-11eb-9615-121df0c29c1e,1783a2d6-cb8f-11eb-9615-121df0c29c1e,1,Maaloev,NA,DK,NA,NA,Maloev,NA,DK,NA,NA
f110c183-cb8e-11eb-9615-121df0c29c1e,18b22f59-cb90-11eb-9615-121df0c29c1e,1,Riga,NA,LV,56.9717,24.1666,Vejabas,NA,LV,NA,NA
70fc9ca7-09bd-11ec-893a-12de62d610b1,18fdba8c-cb8f-11eb-9615-121df0c29c1e,1,Groton,CT,US,41.3507,-72.0774,Showakyu,NA,JP,NA,NA
f30b0049-cb90-11eb-9615-121df0c29c1e,19791a9e-cb91-11eb-9615-121df0c29c1e,1,La Habana,NA,CU,23.1288,-82.3563,San Jos San Luis,NA,CU,20.2004,-75.8503
fe7adf6c-cb90-11eb-9615-121df0c29c1e,199c2dfb-cb8f-11eb-9615-121df0c29c1e,1,Herrenberg,NA,DE,48.5997,8.87958,Herrenburg,NA,DE,NA,NA
b1b9b402-cb8e-11eb-9615-121df0c29c1e,19c87bd9-cb8f-11eb-9615-121df0c29c1e,1,Chevreuse,NA,FR,48.7034,2.03979,Chevreu,NA,FR,NA,NA
fdac4028-cb8f-11eb-9615-121df0c29c1e,1a1b07d8-cb8f-11eb-9615-121df0c29c1e,1,Kelheim/Donau,NA,DE,48.9187,11.8728,WaldbÃ¶ckelheim,NA,DE,NA,NA
fd46655c-09bc-11ec-893a-12de62d610b1,1ba496cb-cb8f-11eb-9615-121df0c29c1e,1,Kawasaki,NA,JP,35.5271,139.738,Kawasai,NA,JP,NA,NA
f4456402-cb8e-11eb-9615-121df0c29c1e,1bc81b99-cb90-11eb-9615-121df0c29c1e,1,BrÃ¸nshÃ¸j,NA,DK,55.7685,9.82078,Broenshoej,NA,DK,NA,NA
f463f2cc-cb8e-11eb-9615-121df0c29c1e,1bdb8520-cb8f-11eb-9615-121df0c29c1e,1,Griesheim,NA,DE,49.8545,8.55513,Grieshiem,NA,DE,NA,NA
9de145a7-cb8e-11eb-9615-121df0c29c1e,1bdee72e-cb90-11eb-9615-121df0c29c1e,1,Schmieden,NA,DE,47.6323,10.3364,Scheiden,NA,DE,49.5467,6.73175
e71ce194-cb90-11eb-9615-121df0c29c1e,1bf12fb3-cb8f-11eb-9615-121df0c29c1e,1,Greenwood,IN,US,41.55,-85.2327,Greenwold,IN,US,NA,NA
f7f1609d-09be-11ec-893a-12de62d610b1,1ccd19a3-cb90-11eb-9615-121df0c29c1e,1,Woodmere,NY,US,40.6359,-73.7247,Woodmer,NY,US,NA,NA
f4980b58-cb8e-11eb-9615-121df0c29c1e,1cdf0892-cb90-11eb-9615-121df0c29c1e,1,Mateszalka,NA,HU,47.96,22.3255,Mtszalka,NA,HU,NA,NA
80876431-cb90-11eb-9615-121df0c29c1e,1d9a1685-cb8f-11eb-9615-121df0c29c1e,1,Mii-gun,NA,JP,33.3834,130.615,Tachiaraimachi,NA,JP,NA,NA
3ea8998e-cb8e-11eb-9615-121df0c29c1e,1dc4d340-cb91-11eb-9615-121df0c29c1e,1,Ljubljana,NA,YU,NA,NA,Sentvid pri Sticni,NA,YU,NA,NA
50e816d5-cb8e-11eb-9615-121df0c29c1e,1e68b570-cb90-11eb-9615-121df0c29c1e,1,Biatorbagy,NA,HU,47.4593,18.8231,Bidatorbagy,NA,HU,NA,NA
b4e993a7-cb90-11eb-9615-121df0c29c1e,1ebe3244-cb90-11eb-9615-121df0c29c1e,1,Yono,NA,JP,35.8843,139.639,Yomo,NA,JP,NA,NA
72bc829c-cb8e-11eb-9615-121df0c29c1e,1ef9e321-cb8f-11eb-9615-121df0c29c1e,1,Smryna,GA,US,NA,NA,Atlanta,WA,US,NA,NA
cd778621-cb8e-11eb-9615-121df0c29c1e,1f1ab26a-cb91-11eb-9615-121df0c29c1e,1,Veyrier,NA,CH,46.1729,6.16366,Veyner,NA,CH,NA,NA
ebe27612-cb90-11eb-9615-121df0c29c1e,1f30f73e-cb91-11eb-9615-121df0c29c1e,1,Greensboro,NC,US,36.1046,-79.8133,Weaverly,IA,US,NA,NA
3cbe00ec-cb8e-11eb-9615-121df0c29c1e,1fb53a41-cb8f-11eb-9615-121df0c29c1e,1,Langerwehe-Hamich,NA,DE,50.7834,6.31894,Langewehe-Hamrich,NA,DE,NA,NA
b8d4a6cd-cb8e-11eb-9615-121df0c29c1e,1fc64a2e-cb91-11eb-9615-121df0c29c1e,1,Szodliget,NA,HU,47.7272,19.1462,Szodliger,NA,HU,NA,NA
44e3f852-cb8e-11eb-9615-121df0c29c1e,219276fb-cb91-11eb-9615-121df0c29c1e,1,Bonbeach,NA,AU,-38.0638,145.128,Bonreach,NA,AU,NA,NA
f9247dd1-cb8e-11eb-9615-121df0c29c1e,21ef361e-cb8f-11eb-9615-121df0c29c1e,1,Oxford,NA,GB,51.752,-1.25785,Wolvercote,NA,GB,51.7836,-1.2927
3c7ca42f-cb8e-11eb-9615-121df0c29c1e,22924f60-cb8f-11eb-9615-121df0c29c1e,1,Timonium,MD,US,39.4485,-76.6349,Timmonium,MD,US,NA,NA
82345bf1-cb8e-11eb-9615-121df0c29c1e,22aecf89-cb8f-11eb-9615-121df0c29c1e,1,Lispheim,NA,FR,NA,NA,Lipshein,NA,FR,NA,NA
e89a9e7f-cb8f-11eb-9615-121df0c29c1e,2316c550-cb90-11eb-9615-121df0c29c1e,1,Princeton Junction,NJ,US,40.3173,-74.6199,Colombus,NJ,US,NA,NA
eac3bd7f-cb8f-11eb-9615-121df0c29c1e,23b362d6-cb8f-11eb-9615-121df0c29c1e,1,King of Prussia,PA,US,40.0948,-75.3851,Fleming,NA,IT,NA,NA
fbff9d9a-cb90-11eb-9615-121df0c29c1e,23d8b2b9-cb90-11eb-9615-121df0c29c1e,1,Toyonaka,NA,JP,34.7779,135.471,Kousyoku,NA,JP,NA,NA
fc9e7b43-cb8e-11eb-9615-121df0c29c1e,25a3a6ea-cb8f-11eb-9615-121df0c29c1e,1,Wigan,NA,GB,53.5272,-2.62734,Wrightington,NA,GB,53.5928,-2.70601
e1318774-cb8f-11eb-9615-121df0c29c1e,26118d9e-cb8f-11eb-9615-121df0c29c1e,1,Marcy l'Etoile,NA,FR,45.7856,4.71275,Marcy l'Etoile,NA,FR,48.7156,-3.31438
fb66b0c4-09be-11ec-893a-12de62d610b1,26ed6f00-cb90-11eb-9615-121df0c29c1e,1,Budapest,NA,HU,47.4814,19.1461,Budepest,NA,HU,NA,NA
fb66b0c4-09be-11ec-893a-12de62d610b1,27d76186-cb8f-11eb-9615-121df0c29c1e,1,Budapest,NA,HU,47.4814,19.1461,Hudapest,NA,HU,NA,NA
e6ea2fc2-cb90-11eb-9615-121df0c29c1e,28730a15-cb8f-11eb-9615-121df0c29c1e,1,Ageo,NA,JP,35.9678,139.589,Kitasaitama,NA,JP,NA,NA
fd0b7d2e-cb8e-11eb-9615-121df0c29c1e,2b9f82fa-cb90-11eb-9615-121df0c29c1e,1,Cape Town,NA,ZA,-33.929,18.4174,Bloubergstrand,NA,ZA,-33.7941,18.4615
ba0f1f41-cb8f-11eb-9615-121df0c29c1e,2db73071-cb91-11eb-9615-121df0c29c1e,1,Lower Froyle,NA,GB,51.1912,-0.91229,Froyle,NA,GB,51.1871,-0.93565
3caa93a2-cb8e-11eb-9615-121df0c29c1e,2dca656e-cb91-11eb-9615-121df0c29c1e,1,AllerÃ¸d,NA,DK,NA,NA,Alleroed,NA,DK,NA,NA
3dd3ca04-cb8e-11eb-9615-121df0c29c1e,2dca656e-cb91-11eb-9615-121df0c29c1e,1,Alleroed,NA,DK,NA,NA,Alleroed,NA,DK,NA,NA
d7aaa1ec-cb90-11eb-9615-121df0c29c1e,2dea389d-cb90-11eb-9615-121df0c29c1e,1,Friendswood,TX,US,29.5109,-95.1901,Friendswod,TX,US,NA,NA
c1dab1ab-cb8f-11eb-9615-121df0c29c1e,2edf2596-cb91-11eb-9615-121df0c29c1e,1,Takaoka,NA,JP,36.7676,136.95,Takoaki,NA,JP,NA,NA
e4977b53-09bb-11ec-893a-12de62d610b1,305b7177-cb90-11eb-9615-121df0c29c1e,1,Beaumont,NA,FR,49.6878,3.13271,Eigenbrakel,NA,BE,NA,NA
556934d5-cb90-11eb-9615-121df0c29c1e,309ea3a3-cb8f-11eb-9615-121df0c29c1e,1,Winchester,MA,US,42.4523,-71.137,Winchster,MA,US,NA,NA
bba82248-cb90-11eb-9615-121df0c29c1e,32c96d2b-cb91-11eb-9615-121df0c29c1e,1,Bulleen,NA,AU,-37.7669,145.088,Bullen,NA,AU,-33.2331,150.019
fa0955ad-cb8f-11eb-9615-121df0c29c1e,3315f60d-cb8f-11eb-9615-121df0c29c1e,1,San Antonio,TX,US,29.4587,-98.5576,North Columbus,OH,US,40.0135,-83.0066
e1099708-cb8e-11eb-9615-121df0c29c1e,334e88cf-cb8f-11eb-9615-121df0c29c1e,1,Poulsbo,WA,US,47.7415,-122.64,Pouslbo,WA,US,NA,NA
ff1e8f86-cb8f-11eb-9615-121df0c29c1e,33b97d79-cb8f-11eb-9615-121df0c29c1e,1,Surrey,NA,GB,51.2715,-0.34145,Allones,NA,FR,NA,NA
ec16f9be-cb90-11eb-9615-121df0c29c1e,33fcecd3-cb91-11eb-9615-121df0c29c1e,1,San Diego,CA,US,32.8247,-117.152,Orgeros,NA,FR,NA,NA
ee46fbb2-cb8e-11eb-9615-121df0c29c1e,34bf571f-cb90-11eb-9615-121df0c29c1e,1,Rijswijk,NA,NL,52.0374,4.3225,Rijswijsk,NA,NL,NA,NA
ff4052ad-cb90-11eb-9615-121df0c29c1e,364a37cc-cb90-11eb-9615-121df0c29c1e,1,Tokyo,NA,JP,34.2256,139.295,Naito,NA,JP,NA,NA
fcc078c3-09bd-11ec-893a-12de62d610b1,36504ed5-cb90-11eb-9615-121df0c29c1e,1,Alberta,NA,CA,54.498,-115.004,Androssan,NA,CA,NA,NA
3ec06989-cb8e-11eb-9615-121df0c29c1e,3683a936-cb90-11eb-9615-121df0c29c1e,1,Wijchen,NA,NL,51.8088,5.7348,Rauenstein,NA,NL,NA,NA
692fc377-cb90-11eb-9615-121df0c29c1e,36d13138-cb8f-11eb-9615-121df0c29c1e,1,CÃ¶lbe-BÃ¼rgeln,NA,DE,NA,NA,Colbe-Burgeln,NA,DE,50.854,8.82354
72b77dcd-cb8e-11eb-9615-121df0c29c1e,378c6bc2-cb90-11eb-9615-121df0c29c1e,1,Åšrem,NA,PL,NA,NA,{umlaut over (S)}rem,NA,PL,NA,NA
f7132b26-cb8f-11eb-9615-121df0c29c1e,37b5a013-cb8f-11eb-9615-121df0c29c1e,1,Headington,NA,GB,51.7592,-1.20168,Horspath,NA,GB,51.7384,-1.17444
3d677736-cb8e-11eb-9615-121df0c29c1e,385dfc8b-cb90-11eb-9615-121df0c29c1e,1,Ecrosnes,NA,FR,48.5525,1.73597,Ouarville,NA,FR,48.361,1.76257
6b75d7cd-cb90-11eb-9615-121df0c29c1e,389d8f54-cb90-11eb-9615-121df0c29c1e,1,Randwijk,NA,NL,51.9467,5.69456,"3212 LC, Simonshaven",NA,NL,51.8248,4.28536
72abfe4e-cb8e-11eb-9615-121df0c29c1e,390835b2-cb8f-11eb-9615-121df0c29c1e,1,Rittershofen,NA,FR,NA,NA,Rittershoffen,NA,FR,48.8923,7.95262
fb66b0c4-09be-11ec-893a-12de62d610b1,3a3b433b-cb90-11eb-9615-121df0c29c1e,1,Budapest,NA,HU,47.4814,19.1461,Balatonfred,NA,HU,NA,NA
be7aa6d9-cb8e-11eb-9615-121df0c29c1e,3a759bfa-cb8f-11eb-9615-121df0c29c1e,1,Grezieu la Varenne,NA,FR,47.3202,-1.30218,Aveize,NA,FR,45.6799,4.47568
eb0e6cd9-cb8e-11eb-9615-121df0c29c1e,3bf28369-cb90-11eb-9615-121df0c29c1e,1,Wako,NA,JP,35.7899,139.619,Wako,JP,US,NA,NA
f53034df-cb8e-11eb-9615-121df0c29c1e,3c711a55-cb8e-11eb-9615-121df0c29c1e,1,Edison,NJ,US,40.5382,-74.3945,Stormville,NY,US,41.5704,-73.7454
f69e9dbc-cb8f-11eb-9615-121df0c29c1e,3c7186d7-cb8e-11eb-9615-121df0c29c1e,1,Lexington,KY,US,38.0464,-84.497,Richmond,KY,US,37.709,-84.2757
3ec7bb9b-cb8e-11eb-9615-121df0c29c1e,3c71f590-cb8e-11eb-9615-121df0c29c1e,1,Lebanon,NH,US,43.643,-72.2516,Lebanon,OH,US,39.6078,-81.2732
453e3bfc-cb8e-11eb-9615-121df0c29c1e,3c736a08-cb8e-11eb-9615-121df0c29c1e,1,Calcutta,NA,IN,NA,NA,Kolkata,NA,IN,NA,NA
fe750177-cb8e-11eb-9615-121df0c29c1e,3c736a08-cb8e-11eb-9615-121df0c29c1e,1,West Bengal,NA,IN,19.7073,81.2758,Kolkata,NA,IN,NA,NA
eea16c5b-cb90-11eb-9615-121df0c29c1e,3c736a08-cb8e-11eb-9615-121df0c29c1e,1,Gurgaon,NA,IN,28.3748,76.8979,Kolkata,NA,IN,NA,NA
e9577e8a-cb8f-11eb-9615-121df0c29c1e,3c73cc0c-cb8e-11eb-9615-121df0c29c1e,1,Mason,OH,US,39.3555,-84.3013,Oregonia,OH,US,39.4509,-84.096
b156d940-cb90-11eb-9615-121df0c29c1e,3c749217-cb8e-11eb-9615-121df0c29c1e,1,Buffalo,NY,US,42.8972,-78.8533,Freemont,CA,US,NA,NA
ff1b0420-cb90-11eb-9615-121df0c29c1e,3c749217-cb8e-11eb-9615-121df0c29c1e,2,Fremont,CA,US,37.5308,-121.942,Freemont,CA,US,NA,NA
de729fdd-cb90-11eb-9615-121df0c29c1e,3c7549bb-cb8e-11eb-9615-121df0c29c1e,1,Ames,IA,US,42.0264,-93.6227,Story City,IA,US,42.1869,-93.5916
c396096c-cb90-11eb-9615-121df0c29c1e,3c757777-cb8e-11eb-9615-121df0c29c1e,1,Fitzroy North,NA,AU,-37.7841,144.986,Kensington,MD,US,39.0832,-76.58
d6220ef2-cb8e-11eb-9615-121df0c29c1e,3c757777-cb8e-11eb-9615-121df0c29c1e,1,Bethesda,MD,US,38.9848,-77.0947,Kensington,MD,US,39.0832,-76.58
c191f4d2-cb8f-11eb-9615-121df0c29c1e,3c757777-cb8e-11eb-9615-121df0c29c1e,1,Chevy Chase,MD,US,38.9927,-77.0779,Kensington,MD,US,39.0832,-76.58
e4b7f9a2-cb90-11eb-9615-121df0c29c1e,3c759c21-cb8e-11eb-9615-121df0c29c1e,1,Ann Arbor,MI,US,42.2733,-83.7496,Cordova,TN,US,35.1557,-89.7762
4e5c7d71-cb8e-11eb-9615-121df0c29c1e,3c75bc77-cb8e-11eb-9615-121df0c29c1e,1,Suisun City,CA,US,38.2383,-122.04,Fairfield,CA,US,38.2494,-122.04
ffe76ce1-cb8f-11eb-9615-121df0c29c1e,3c75d7d7-cb8e-11eb-9615-121df0c29c1e,2,Taichung,NA,TW,24.22,120.814,Tiachung,NA,TW,NA,NA
cc545a76-cb8f-11eb-9615-121df0c29c1e,3c766cf4-cb8e-11eb-9615-121df0c29c1e,1,Baltimore,MD,US,39.2848,-76.6205,Ruxton,MD,US,39.398,-76.6449
4ab69e6f-cb8e-11eb-9615-121df0c29c1e,3c76858d-cb8e-11eb-9615-121df0c29c1e,1,Sloatsburg,NY,US,41.1629,-74.1901,Lunenburg,MA,US,42.5945,-71.7245
b238f385-09bb-11ec-893a-12de62d610b1,3c7693a3-cb8e-11eb-9615-121df0c29c1e,1,Abingdon,VA,US,36.7085,-81.9808,Johnson City,TN,US,36.3134,-82.3535
3c72b1c5-cb8e-11eb-9615-121df0c29c1e,3c76f2ae-cb8e-11eb-9615-121df0c29c1e,1,Stoughton,MA,US,42.1251,-71.1023,Sharon,MA,US,42.1118,-71.1865
e297d56d-cb8e-11eb-9615-121df0c29c1e,3c76f2ae-cb8e-11eb-9615-121df0c29c1e,1,Chestnut Hill,MA,US,42.3268,-71.1646,Sharon,MA,US,42.1118,-71.1865
4b56fc31-cb8e-11eb-9615-121df0c29c1e,3c76f2ae-cb8e-11eb-9615-121df0c29c1e,1,Westwood,MA,US,42.2187,-71.2026,Sharon,MA,US,42.1118,-71.1865
d08d8cec-cb90-11eb-9615-121df0c29c1e,3c76f2ae-cb8e-11eb-9615-121df0c29c1e,1,Philadelphia,PA,US,40.0024,-75.1394,Sharon,MA,US,42.1118,-71.1865
3de92e03-cb8e-11eb-9615-121df0c29c1e,3c778944-cb8e-11eb-9615-121df0c29c1e,1,Boulder Creek,CA,US,37.1261,-122.122,Earleville,MD,US,39.4154,-75.9174
8626cc32-cb8e-11eb-9615-121df0c29c1e,3c77a9df-cb8e-11eb-9615-121df0c29c1e,1,Plainsboro,NJ,US,40.3334,-74.6004,Solon,OH,US,41.3864,-81.4404
ff50796b-cb8e-11eb-9615-121df0c29c1e,3c77a9df-cb8e-11eb-9615-121df0c29c1e,1,Cleveland,OH,US,41.4984,-81.6684,Solon,OH,US,41.3864,-81.4404
ff6cc6c5-cb8e-11eb-9615-121df0c29c1e,3c77a9df-cb8e-11eb-9615-121df0c29c1e,1,Hong Kong,NA,CN,22.3492,114.186,Solon,OH,US,41.3864,-81.4404
7c1647e7-cb8e-11eb-9615-121df0c29c1e,3c77b8a2-cb8e-11eb-9615-121df0c29c1e,1,Madison,WI,US,43.085,-89.3866,Vernon,CT,US,41.8383,-72.4663
3f56bcd5-cb8f-11eb-9615-121df0c29c1e,3c77dbc5-cb8e-11eb-9615-121df0c29c1e,1,Middletown,CT,US,41.5496,-72.6516,South Glastonbury,CT,US,41.667,-72.5968
d5f00134-cb8f-11eb-9615-121df0c29c1e,3c77dbc5-cb8e-11eb-9615-121df0c29c1e,1,Storrs,CT,US,41.8058,-72.2542,South Glastonbury,CT,US,41.667,-72.5968
6c62cd9f-cb8e-11eb-9615-121df0c29c1e,3c781ca6-cb8e-11eb-9615-121df0c29c1e,1,Carboro,NC,US,NA,NA,Carrboro,NC,US,35.9263,-79.0876
f91db14a-cb8f-11eb-9615-121df0c29c1e,3c781ca6-cb8e-11eb-9615-121df0c29c1e,2,Chapel Hill,NC,US,35.9194,-79.0338,Carrboro,NC,US,35.9263,-79.0876
c76d1a3e-cb8e-11eb-9615-121df0c29c1e,3c781ca6-cb8e-11eb-9615-121df0c29c1e,1,Miami,FL,US,25.7743,-80.1937,Carrboro,NC,US,35.9263,-79.0876
3d05ff46-cb8e-11eb-9615-121df0c29c1e,3c78eada-cb8e-11eb-9615-121df0c29c1e,1,Labadie,MO,US,38.5289,-90.8501,Wildwood,MO,US,38.5792,-90.667
d5ba5c24-cb8e-11eb-9615-121df0c29c1e,3c78eada-cb8e-11eb-9615-121df0c29c1e,1,Smyrna,GA,US,33.8514,-84.5368,Wildwood,MO,US,38.5792,-90.667
3e771e43-cb8e-11eb-9615-121df0c29c1e,3c78eada-cb8e-11eb-9615-121df0c29c1e,1,Glencoe,MO,US,NA,NA,Wildwood,MO,US,38.5792,-90.667
3dd1e82b-cb8e-11eb-9615-121df0c29c1e,3c78eada-cb8e-11eb-9615-121df0c29c1e,1,Eureka,MO,US,38.4995,-90.6459,Wildwood,MO,US,38.5792,-90.667
