source_id,destination_id,frequency,source_city,source_state,source_country,source_lat,source_long,dest_city,dest_state,dest_country,dest_lat,dest_long
fbdab2b0-cb8f-11eb-9615-121df0c29c1e,0ae79521-cb90-11eb-9615-121df0c29c1e,1,Aberdeen,NA,GB,57.1558,-2.14662,Kennethmont,NA,GB,57.3489,-2.76736
ffa3950d-cb8f-11eb-9615-121df0c29c1e,0b4bb79a-cb90-11eb-9615-121df0c29c1e,1,Auckland,NA,NZ,-36.8535,174.766,Cahercalla,NA,IE,52.8364,-8.83137
3ccf18e7-cb8e-11eb-9615-121df0c29c1e,0b54da41-cb91-11eb-9615-121df0c29c1e,1,Kingston,NH,US,42.9084,-71.061,Kinston,NH,US,NA,NA
6890ab1c-cb8e-11eb-9615-121df0c29c1e,0b9e801e-cb90-11eb-9615-121df0c29c1e,1,Braceborough,NA,GB,52.7059,-0.40209,Edenham,NA,GB,52.7839,-0.42652
3dcade77-cb8e-11eb-9615-121df0c29c1e,0b9fe892-cb90-11eb-9615-121df0c29c1e,1,Tukwila,WA,US,47.4627,-122.256,Midway,AL,US,31.8135,-86.4636
fc7a645e-09bd-11ec-893a-12de62d610b1,0bb40140-09bc-11ec-893a-12de62d610b1,1,Breaux Bridge,LA,US,30.2838,-91.8964,Brousard,LA,US,30.3546,-91.1237
6f982612-cb8e-11eb-9615-121df0c29c1e,0c171012-cb91-11eb-9615-121df0c29c1e,1,Clearwater,FL,US,27.9925,-82.811,Luraville,FL,US,30.1224,-83.1693
3f230d74-cb8e-11eb-9615-121df0c29c1e,0c659e2b-cb8f-11eb-9615-121df0c29c1e,1,Wynantskill,NY,US,42.6865,-73.6394,Wynanpskill,NY,US,NA,NA
e25eefff-cb90-11eb-9615-121df0c29c1e,0c6a1fb0-cb8f-11eb-9615-121df0c29c1e,1,Gelsenkirchen,NA,DE,51.5562,7.08151,Gelsenkirden,NA,DE,NA,NA
fbcbf3f6-cb8f-11eb-9615-121df0c29c1e,0c70c5e6-cb8f-11eb-9615-121df0c29c1e,1,Houston,TX,US,29.8238,-95.4485,Vorrburg,NA,NL,NA,NA
adb72928-cb90-11eb-9615-121df0c29c1e,0caa29d8-cb8f-11eb-9615-121df0c29c1e,1,Rapid City,SD,US,44.0659,-103.232,Piedmont,SD,US,44.2175,-103.373
ca462c57-cb8f-11eb-9615-121df0c29c1e,0cac8967-cb8f-11eb-9615-121df0c29c1e,1,Carnoustie,NA,GB,56.501,-2.7114,Reflections,NA,SG,NA,NA
f5503ce5-cb8e-11eb-9615-121df0c29c1e,0d15b5d3-cb90-11eb-9615-121df0c29c1e,1,Forest Lake,NA,AU,-27.6273,152.965,Rural View,NA,AU,-21.065,149.163
ea6c9d68-cb8f-11eb-9615-121df0c29c1e,0d1b10b4-cb90-11eb-9615-121df0c29c1e,1,Scotland,NA,GB,57.7475,-4.81116,The Lakeshore,NA,SG,NA,NA
feea56d2-09bd-11ec-893a-12de62d610b1,0d2a4afd-cb90-11eb-9615-121df0c29c1e,1,Sainte-Genevieve-de-Berthier,NA,CA,46.0751,-73.2439,St-Cuthbert,NA,CA,49.6308,-94.8895
71b2c785-cb8e-11eb-9615-121df0c29c1e,0d3153fe-cb90-11eb-9615-121df0c29c1e,1,Bloomfield,NY,US,42.8994,-77.4244,Blomfield,NY,US,NA,NA
fb3a8da1-cb8e-11eb-9615-121df0c29c1e,0dbbcd95-cb90-11eb-9615-121df0c29c1e,1,Karnataka,NA,IN,15.0213,75.5361,Ramangar,NA,IN,NA,NA
7098f211-cb8e-11eb-9615-121df0c29c1e,0dc421d0-cb90-11eb-9615-121df0c29c1e,1,Stoney Creek,NA,CA,43.2177,-79.7587,STONEYCREEK,NA,CA,NA,NA
4155b750-cb8e-11eb-9615-121df0c29c1e,0dd816ed-cb8f-11eb-9615-121df0c29c1e,1,Madisonville,LA,US,30.3989,-90.1633,Madison,LA,US,32.3792,-91.2348
747ac47f-cb8e-11eb-9615-121df0c29c1e,0df2f132-cb8f-11eb-9615-121df0c29c1e,1,Sderot,NA,IL,31.5332,34.5937,Siderot,NA,IL,NA,NA
a99f84b8-cb90-11eb-9615-121df0c29c1e,0e0bc2a6-cb8f-11eb-9615-121df0c29c1e,1,Houma,LA,US,29.5783,-90.7422,Schreiver,LA,US,NA,NA
fe46c20b-cb90-11eb-9615-121df0c29c1e,0e99d17e-cb91-11eb-9615-121df0c29c1e,1,Edenvale,NA,ZA,-26.1367,28.1511,Groot Marico,NA,ZA,-25.5953,26.4169
fe8023c1-cb90-11eb-9615-121df0c29c1e,0ee21b5b-cb91-11eb-9615-121df0c29c1e,1,Bruxelles,NA,BE,50.8455,4.35699,Bruzelles,NA,BE,NA,NA
7ffe4944-09be-11ec-893a-12de62d610b1,0ee432df-cb8f-11eb-9615-121df0c29c1e,1,Sylvania,OH,US,41.7041,-83.706,Tintenbar,NA,AU,-28.792,153.51
f5147ef4-cb8e-11eb-9615-121df0c29c1e,0f127744-cb91-11eb-9615-121df0c29c1e,1,Keelung,NA,TW,25.1143,121.708,Nuan-nuan,NA,TW,NA,NA
dd41e2f2-cb8f-11eb-9615-121df0c29c1e,0f2a7927-cb8f-11eb-9615-121df0c29c1e,1,Woodbury,NJ,US,39.8382,-75.1527,Woodburg,NJ,US,NA,NA
ee3c8b04-cb8e-11eb-9615-121df0c29c1e,0f372a33-cb8f-11eb-9615-121df0c29c1e,1,Krimpen aan den Ijssel,NA,NL,51.9167,4.60837,Lepelaarssingel,NA,NL,NA,NA
8f9b4291-cb8e-11eb-9615-121df0c29c1e,0f3afc29-cb8f-11eb-9615-121df0c29c1e,1,Manhattan,KS,US,39.1907,-96.593,Belvue,KS,US,39.2167,-96.178
f7d07c68-cb8e-11eb-9615-121df0c29c1e,0f3da904-cb8f-11eb-9615-121df0c29c1e,1,Abu Dhabi,NA,AE,23.9976,53.6439,Al-Ahmadi,NA,KW,28.8673,48.0223
a2de9aa1-cb8f-11eb-9615-121df0c29c1e,0f5f3677-cb91-11eb-9615-121df0c29c1e,1,Lafayette,LA,US,30.2102,-92.0305,Layfette,LA,US,NA,NA
443fd15f-cb8e-11eb-9615-121df0c29c1e,0f65c766-cb8f-11eb-9615-121df0c29c1e,1,Youngstown,OH,US,41.0945,-80.6397,North Jackson,OH,US,41.1001,-80.8573
43acf94c-cb8e-11eb-9615-121df0c29c1e,0fe38256-cb8f-11eb-9615-121df0c29c1e,1,Lambrecht,NA,DE,49.367,8.06105,Lambrecht/Pfalz,NA,DE,49.3694,7.97715
41fdb3e5-cb8e-11eb-9615-121df0c29c1e,10cc6af5-cb90-11eb-9615-121df0c29c1e,1,Bellenberg,NA,DE,48.2562,10.0939,Bellengerg,NA,DE,NA,NA
407fca24-cb8e-11eb-9615-121df0c29c1e,10d4fae6-cb90-11eb-9615-121df0c29c1e,1,Kenilworth,IL,US,42.0895,-87.7149,Kenilwoth,IL,US,NA,NA
fcbfdf82-cb8f-11eb-9615-121df0c29c1e,10fca1ff-cb8f-11eb-9615-121df0c29c1e,1,Attendorn,NA,DE,51.125,7.9011,Attendom,NA,DE,NA,NA
c66f3c47-09be-11ec-893a-12de62d610b1,1107c8ba-cb8f-11eb-9615-121df0c29c1e,1,Truman,MN,US,43.8277,-94.4372,Fairmount,MN,US,NA,NA
5c334b96-cb8e-11eb-9615-121df0c29c1e,1108773d-cb8f-11eb-9615-121df0c29c1e,1,Grossmaischeid,NA,DE,50.5051,7.63402,Grossmaischeld,NA,DE,NA,NA
7a454b6d-cb90-11eb-9615-121df0c29c1e,1129b632-cb91-11eb-9615-121df0c29c1e,1,Winston,OR,US,43.122,-123.413,Douglas County,OR,US,43.3219,-122.889
f77fb37a-09bd-11ec-893a-12de62d610b1,1130fe5b-cb8f-11eb-9615-121df0c29c1e,1,Nassjo,NA,SE,57.653,14.6982,Jassjo,NA,SE,NA,NA
e304ab67-cb90-11eb-9615-121df0c29c1e,117d6bc3-cb91-11eb-9615-121df0c29c1e,1,Osterreich,NA,DE,48.4115,12.8793,Konsumstrasse,NA,AT,NA,NA
be9f5ebc-cb90-11eb-9615-121df0c29c1e,11b2dc98-cb91-11eb-9615-121df0c29c1e,1,Knokke-Heist,NA,BE,51.3361,3.3022,Belgie,NA,NL,NA,NA
724f6e5b-cb8e-11eb-9615-121df0c29c1e,11b3b575-cb90-11eb-9615-121df0c29c1e,1,Emsdetten,NA,DE,52.1795,7.49648,Kolpingstrasse,NA,DE,47.874,7.67129
3cce1578-cb8e-11eb-9615-121df0c29c1e,11c7cfd2-cb91-11eb-9615-121df0c29c1e,1,Koenigswinter,NA,DE,NA,NA,KÃ¶nighswinter,NA,DE,NA,NA
73ebb019-cb8e-11eb-9615-121df0c29c1e,11cab91a-cb8f-11eb-9615-121df0c29c1e,1,El Toro,CA,US,35.4568,-120.732,Warner Springs,CA,US,33.2823,-116.634
3ebf26a1-cb8e-11eb-9615-121df0c29c1e,11cad74c-cb8f-11eb-9615-121df0c29c1e,1,Bialystok,NA,PL,53.1275,23.1471,Suwalki,NA,PL,54.1027,22.9319
e677c87e-cb8e-11eb-9615-121df0c29c1e,11d2b3b7-cb90-11eb-9615-121df0c29c1e,1,Weil im Schonbuch,NA,DE,48.618,9.06128,Neuwurschnitz,NA,DE,50.7033,12.7326
e28ad3dd-09be-11ec-893a-12de62d610b1,120e323d-cb8f-11eb-9615-121df0c29c1e,1,Waterloo,IA,US,42.4948,-92.3375,Watertoo,IA,US,NA,NA
b25076b4-cb90-11eb-9615-121df0c29c1e,123a86b5-cb8f-11eb-9615-121df0c29c1e,1,Wichita Falls,TX,US,33.9159,-98.5067,Wichita Fallas,TX,US,34.0336,-98.6875
36a9897e-cb90-11eb-9615-121df0c29c1e,126d01d9-cb91-11eb-9615-121df0c29c1e,1,SF-33470 Ylojrvi,NA,FI,NA,NA,SF-33470 Yloarvi,NA,FI,NA,NA
f35efb05-cb8f-11eb-9615-121df0c29c1e,1288cd02-cb90-11eb-9615-121df0c29c1e,1,La Pocatiere,NA,CA,48.8626,-67.3071,Saint-Anne-de-La-Pocatiere,NA,CA,45.4119,-72.4074
d9f4cc2b-cb8e-11eb-9615-121df0c29c1e,1296271d-cb8f-11eb-9615-121df0c29c1e,1,Neuhausen auf den Fildern,NA,DE,48.68,9.27832,Lauchroeden,NA,DE,NA,NA
fbbd02cc-cb8e-11eb-9615-121df0c29c1e,129bea55-cb8f-11eb-9615-121df0c29c1e,1,Oklahoma City,OK,US,35.4826,-97.5762,Chandler,OK,US,35.7083,-96.8758
4f8d396c-cb8e-11eb-9615-121df0c29c1e,12ace573-cb8f-11eb-9615-121df0c29c1e,1,Palm,PA,US,40.4282,-75.533,Gravel Pike Palm,PA,US,41.3414,-75.0515
40dca634-cb8e-11eb-9615-121df0c29c1e,12e5b792-cb91-11eb-9615-121df0c29c1e,1,Girard,OH,US,41.1539,-80.7015,Lost Tree Village,FL,US,28.6007,-81.2732
4fb36cc8-cb8e-11eb-9615-121df0c29c1e,1351b5d0-cb91-11eb-9615-121df0c29c1e,1,Whitminster,NA,GB,51.7717,-2.32718,Whitminister,NA,GB,NA,NA
fd10d2b1-cb8e-11eb-9615-121df0c29c1e,135318d6-cb8f-11eb-9615-121df0c29c1e,1,Barcelona,NA,ES,41.3939,2.15259,Cardona,NA,ES,41.9148,1.67106
53edb483-cb8e-11eb-9615-121df0c29c1e,13ab161d-cb91-11eb-9615-121df0c29c1e,1,Dahlheim,NA,DE,50.2103,7.69468,Rimstring,NA,DE,NA,NA
3f390190-cb8e-11eb-9615-121df0c29c1e,13f15d0a-cb90-11eb-9615-121df0c29c1e,1,Metamora,IL,US,40.7907,-89.3614,Metamura,IL,US,NA,NA
3cc1b3d5-cb8e-11eb-9615-121df0c29c1e,141095da-cb8f-11eb-9615-121df0c29c1e,1,Troutville,VA,US,37.4182,-79.8748,Amsterdam,VA,US,37.4273,-79.9062
9a9022c8-cb90-11eb-9615-121df0c29c1e,14259505-cb91-11eb-9615-121df0c29c1e,1,Swissvalve,PA,US,NA,NA,Swissvalle,PA,US,NA,NA
3ca74322-cb8e-11eb-9615-121df0c29c1e,146b1625-cb8f-11eb-9615-121df0c29c1e,1,Effingham,IL,US,39.0437,-88.5846,Altamont,IL,US,39.062,-88.7481
4c309291-cb8e-11eb-9615-121df0c29c1e,147c9e45-cb8f-11eb-9615-121df0c29c1e,1,Eschenbach,NA,CH,47.2402,8.92173,Eschenback,NA,CH,NA,NA
972289da-cb8e-11eb-9615-121df0c29c1e,14afac9c-cb8f-11eb-9615-121df0c29c1e,1,Erie,CO,US,40.0508,-105.038,Eerie,CO,US,NA,NA
ea83e192-cb8f-11eb-9615-121df0c29c1e,14e75132-cb90-11eb-9615-121df0c29c1e,1,Cox's Mills,WV,US,39.1823,-80.3779,Coxs Mills,WV,US,39.0445,-80.8268
3e0aef84-cb8e-11eb-9615-121df0c29c1e,150500f2-cb90-11eb-9615-121df0c29c1e,1,Franklinton,LA,US,30.8457,-90.1444,Franklintown,LA,US,NA,NA
e1611f46-cb8e-11eb-9615-121df0c29c1e,15210508-cb90-11eb-9615-121df0c29c1e,1,Madill,OK,US,34.0902,-96.7716,Madil,OK,US,NA,NA
fda0887b-cb90-11eb-9615-121df0c29c1e,155571b5-cb91-11eb-9615-121df0c29c1e,1,Osaka,NA,JP,34.6776,135.481,Hannnann,NA,JP,NA,NA
3ccaea4f-cb8e-11eb-9615-121df0c29c1e,1562a515-cb90-11eb-9615-121df0c29c1e,1,Youngsville,LA,US,30.0996,-91.9901,Yongsville,LA,US,NA,NA
3e0a2512-cb8e-11eb-9615-121df0c29c1e,157258be-cb90-11eb-9615-121df0c29c1e,1,Marshall,TX,US,32.5311,-94.3446,Waskom,TX,US,32.4765,-94.064
4efd12d4-cb90-11eb-9615-121df0c29c1e,15905ace-cb8f-11eb-9615-121df0c29c1e,1,Mount Arab,NY,US,44.1742,-74.6013,Terrebonne,OR,US,44.34,-121.189
f956965d-09bd-11ec-893a-12de62d610b1,1593b20d-cb91-11eb-9615-121df0c29c1e,1,Aurora,CO,US,39.7188,-104.81,Eunice,NM,US,32.4388,-103.159
bddcf98b-cb90-11eb-9615-121df0c29c1e,15a9ed75-cb8f-11eb-9615-121df0c29c1e,1,Mihara,NA,JP,34.4529,133.016,Horishima-ken,NA,JP,NA,NA
fedd67de-cb8f-11eb-9615-121df0c29c1e,15a9ed75-cb8f-11eb-9615-121df0c29c1e,2,Hiroshima,NA,JP,34.4502,132.404,Horishima-ken,NA,JP,NA,NA
cfe77bc3-cb8e-11eb-9615-121df0c29c1e,15b11777-cb8f-11eb-9615-121df0c29c1e,1,Golden,CO,US,39.7433,-105.213,Goldon,CO,US,NA,NA
b5e6967e-cb90-11eb-9615-121df0c29c1e,15bb71a6-cb91-11eb-9615-121df0c29c1e,1,Rastatt,NA,DE,48.8671,8.17934,D-7551 Forch,NA,DE,48.8257,8.23207
7f588ca2-cb90-11eb-9615-121df0c29c1e,15c8a4bb-cb91-11eb-9615-121df0c29c1e,1,Fullbrock,CA,US,NA,NA,Fuldbrock,CA,US,NA,NA
f775860a-09bd-11ec-893a-12de62d610b1,16762d34-cb90-11eb-9615-121df0c29c1e,1,Vaxholm,NA,SE,65.7123,18.8867,S-311 92 Falkenberg,NA,SE,38.0567,127.795
fefc5e5b-cb90-11eb-9615-121df0c29c1e,16d1b54f-cb8f-11eb-9615-121df0c29c1e,1,Kanagawa,NA,JP,35.315,139.358,Sagamiha,NA,JP,NA,NA
fe5d25a3-cb8e-11eb-9615-121df0c29c1e,16e58eb6-cb8f-11eb-9615-121df0c29c1e,1,NA,NA,DE,54.1629,9.08753,Ahornweg,NA,DE,NA,NA
d2bfc660-cb8e-11eb-9615-121df0c29c1e,17037932-cb8f-11eb-9615-121df0c29c1e,1,Schttorf,NA,DE,NA,NA,SchÃ¼ttorf,NA,DE,NA,NA
